price
32.4
35.0
55.0
33.63
33.0
60.0
65.0
29.95
46.0
50.0
15.0
36.0
55.0
24.75
65.0
15.27
65.0
32.78
39.0
60.0
20.53
60.0
65.0
38.0
60.0
16.5
50.0
65.0
17.01
37.58
29.35
29.99
39.0
44.95
43.5
34.2
47.0
29.99
46.0
48.0
33.0
60.0
38.0
20.99
36.0
32.05
15.0
48.0
65.0
32.05
60.0
49.36
54.5
46.0
46.0
65.0
48.0
50.0
30.0
65.0
29.99
44.0
18.67
30.0
36.0
65.0
17.2
46.0
38.0
22.0
17.0
65.0
60.0
39.95
39.95
48.0
60.0
33.0
44.0
48.0
50.0
47.0
65.0
26.99
44.0
22.0
50.0
25.24
14.95
50.0
65.0
46.0
46.0
65.0
39.99
38.0
44.88
37.79
38.5
44.0
60.0
40.48
36.0
65.0
31.47
47.99
50.0
39.0
65.0
32.05
54.5
22.09
40.48
44.0
60.0
17.5
34.0
65.0
40.14
21.89
67.93
64.9
68.0
65.0
68.0
21.99
65.0
38.0
48.0
32.98
27.99
39.0
64.95
64.31
50.0
46.0
65.0
30.0
38.0
31.53
48.0
17.99
50.0
68.0
50.0
65.0
65.0
50.4
33.63
48.0
60.0
17.99
40.48
6.5
46.0
34.0
48.0
38.0
65.0
21.9
36.0
38.22
42.31
29.35
36.0
48.0
65.0
14.99
50.0
40.48
14.65
20.71
55.0
47.0
39.75
48.0
25.59
57.93
34.93
50.0
33.63
15.13
15.0
38.0
50.0
55.0
65.0
21.89
60.0
30.0
50.0
32.05
65.0
47.0
50.0
40.48
38.16
34.5
60.0
17.6
34.5
60.0
36.0
65.0
21.89
50.0
60.0
10.0
44.5
59.95
56.58
36.0
65.0
41.4
41.4
65.0
33.6
22.0
41.4
51.99
29.0
12.98
60.0
29.35
39.81
44.0
33.0
46.0
12.0
60.0
47.99
65.0
56.16
65.0
40.6
54.98
50.0
34.0
60.0
33.18
52.5
18.59
50.0
60.0
36.0
41.98
55.0
50.0
34.2
41.99
64.95
65.0
13.6
50.0
34.35
16.39
29.99
21.79
65.0
59.0
55.0
60.0
36.99
55.0
60.0
65.0
48.0
32.4
39.99
34.3
60.0
36.99
60.0
65.0
50.0
22.95
46.0
12.97
38.0
50.0
60.0
29.99
21.0
37.96
55.0
33.54
49.99
25.27
68.0
65.0
68.0
44.95
30.54
36.98
65.0
44.95
12.0
34.95
48.0
65.0
39.99
36.0
60.0
39.0
37.49
60.0
41.4
55.0
41.4
36.0
46.0
60.0
68.0
34.66
68.0
29.85
39.99
39.99
40.0
60.0
60.0
26.11
57.0
65.0
52.5
36.48
22.0
65.0
20.9
59.34
39.95
34.2
38.0
50.0
24.95
50.0
41.4
24.95
42.0
44.0
44.5
32.4
65.0
29.99
47.99
46.0
60.0
22.99
55.0
65.0
27.73
65.0
55.0
55.0
49.59
40.36
38.0
21.89
46.0
44.95
12.03
60.0
38.0
35.0
38.0
44.0
55.0
42.0
60.0
38.0
46.0
34.0
55.0
50.0
48.0
55.0
60.0
37.0
34.95
39.0
52.17
47.99
12.0
41.54
55.0
39.99
22.0
30.91
50.0
55.0
50.0
19.14
29.99
44.98
60.0
55.0
36.0
25.99
55.0
55.0
33.0
30.0
25.0
36.99
37.99
50.0
36.84
44.95
29.7
65.0
27.84
29.99
54.5
72.0
60.0
40.47
50.0
17.3
29.0
50.0
19.83
46.0
60.0
40.45
50.0
65.0
60.0
65.0
68.0
55.0
27.0
50.0
36.0
36.99
17.57
12.0
34.99
11.99
60.0
30.97
60.0
40.6
36.99
17.99
60.0
59.87
22.27
27.99
24.0
60.0
65.0
34.2
34.2
65.0
42.0
36.86
60.0
12.0
38.0
34.0
40.35
44.95
54.98
68.0
65.0
72.0
39.99
22.64
39.0
32.49
38.0
48.0
41.49
60.0
24.85
38.0
55.0
65.0
32.91
60.0
68.0
55.0
60.0
27.99
50.0
24.99
55.0
65.0
34.95
20.99
65.0
65.0
13.87
23.1
65.0
28.27
65.0
55.0
7.84
36.0
50.0
48.0
22.0
29.7
48.0
65.0
60.0
65.0
50.0
69.84
28.48
39.95
55.0
60.0
72.0
38.0
44.0
65.0
29.99
60.0
20.0
14.99
30.99
65.0
50.0
50.0
65.0
33.0
37.98
48.0
22.0
50.0
40.99
19.84
56.0
40.6
39.0
47.99
38.0
29.95
46.0
46.0
32.4
65.0
68.0
50.0
38.0
31.48
29.99
46.0
64.95
36.0
50.0
38.0
72.0
48.0
44.0
41.4
50.0
65.0
56.58
9.04
21.89
38.0
40.6
55.0
38.88
28.4
68.0
50.0
65.0
65.0
65.0
60.0
39.95
49.99
22.58
68.0
48.0
49.49
65.0
32.95
38.0
68.0
60.0
46.0
60.0
21.89
50.0
47.6
36.0
55.0
50.0
40.3
46.0
39.99
27.0
18.0
21.37
46.0
38.0
65.0
60.0
25.0
47.99
46.0
42.0
14.99
50.0
50.0
64.99
65.0
36.99
65.0
41.88
32.99
41.39
23.79
23.99
18.68
39.99
50.0
72.0
39.98
60.0
28.27
61.0
34.93
28.18
33.0
12.0
22.0
36.0
38.99
57.5
50.0
68.0
20.61
21.89
60.0
65.0
37.99
60.0
55.0
46.35
56.99
68.0
45.0
65.0
60.0
50.0
60.0
50.0
60.0
59.0
38.0
50.0
38.0
22.0
65.0
60.0
39.0
41.4
60.0
60.0
55.0
65.0
18.59
46.0
65.0
65.0
34.2
60.0
50.0
37.99
30.99
42.0
42.68
68.0
21.32
50.0
21.34
12.0
65.0
40.99
23.73
59.0
55.0
14.99
46.0
29.99
41.4
72.0
23.1
41.4
60.0
50.0
55.2
44.95
23.99
39.99
68.0
43.2
65.0
65.0
36.99
24.99
50.0
54.5
44.95
48.0
46.0
29.31
38.0
36.0
34.99
19.95
33.0
65.0
65.0
23.99
34.2
20.0
46.0
60.0
60.0
30.54
14.99
28.56
38.0
50.0
34.99
38.0
30.99
55.0
25.99
40.6
47.99
45.0
65.0
39.94
36.0
68.0
36.0
38.0
42.0
38.88
42.95
29.99
50.0
65.0
28.4
27.0
60.0
33.54
60.0
36.99
55.0
48.0
47.99
55.2
72.0
39.81
42.0
21.89
44.0
38.0
58.0
21.37
49.35
38.0
60.0
48.0
65.0
43.48
27.99
55.0
37.82
19.61
38.0
60.0
42.0
72.0
50.0
17.81
38.0
38.0
48.0
36.0
65.0
60.0
35.56
53.0
65.0
65.0
36.37
38.0
44.0
65.0
34.95
65.0
50.0
34.0
54.5
27.99
47.99
72.0
55.0
65.0
38.0
46.0
42.0
46.12
39.94
55.0
34.99
48.0
34.2
42.0
46.0
65.0
34.99
62.95
68.0
33.0
44.0
50.0
50.0
34.2
38.0
40.6
24.0
22.99
36.99
38.0
40.6
38.0
14.99
68.0
60.0
40.6
46.0
48.0
50.0
50.0
65.0
65.0
50.0
24.81
44.08
65.0
44.0
39.0
32.91
46.0
21.32
50.0
55.2
50.0
55.0
24.85
8.95
30.99
40.35
68.0
54.99
65.0
39.99
36.0
29.85
34.2
34.0
21.37
72.0
42.0
65.0
50.0
17.97
50.0
65.0
21.99
49.0
20.29
57.2
22.5
41.4
12.0
28.7
29.95
38.0
46.0
58.0
68.0
50.0
27.99
68.0
33.0
49.49
18.44
33.0
38.0
49.95
50.0
60.0
65.0
59.98
55.0
72.0
38.0
46.0
72.0
55.95
68.0
37.8
32.91
50.0
65.0
60.0
50.0
36.99
38.0
24.9
54.99
21.0
60.0
55.0
38.0
29.99
46.0
62.56
50.0
27.73
60.0
50.0
55.0
33.0
55.0
20.0
60.0
55.0
65.0
65.0
38.0
65.0
33.0
60.0
50.0
68.0
28.8
46.0
60.0
20.0
34.2
48.0
50.0
39.99
50.0
31.45
21.89
48.0
65.0
42.88
50.0
29.97
65.0
33.0
65.0
29.98
42.0
56.58
40.6
45.45
29.98
39.99
42.0
48.0
38.0
28.0
46.0
38.0
26.99
48.87
31.93
60.0
23.99
32.4
12.0
60.0
24.46
27.76
50.0
50.0
13.0
60.0
20.0
40.6
50.0
27.84
55.0
27.0
42.0
19.99
50.0
50.0
48.82
34.66
60.0
41.02
60.0
68.0
25.99
41.4
31.65
14.99
50.0
42.0
37.8
46.0
56.58
24.68
47.99
29.95
55.0
55.0
27.76
27.66
55.0
55.2
60.0
48.0
55.0
65.0
65.0
54.56
50.0
55.0
20.0
39.6
38.0
50.0
65.0
33.0
29.99
14.99
60.0
38.0
50.0
20.0
56.0
50.0
55.0
46.0
12.0
28.0
37.8
50.0
29.99
44.0
9.02
29.85
25.99
23.8
65.0
39.86
32.4
62.98
18.0
18.84
21.99
33.0
34.2
46.0
34.0
56.0
32.4
68.0
36.0
44.99
50.0
18.95
13.0
36.0
18.0
50.0
65.0
65.0
65.0
49.11
34.95
21.31
55.0
31.82
19.8
40.0
46.0
24.99
55.0
51.99
24.99
50.0
55.0
65.0
30.99
44.95
68.0
36.28
28.5
14.99
55.0
65.0
60.0
60.0
54.77
60.0
39.95
33.0
29.69
25.99
50.0
50.0
60.0
55.0
55.0
65.0
34.0
50.0
44.99
41.0
18.67
24.75
14.99
72.0
65.0
38.0
60.0
46.0
65.0
17.48
50.0
41.4
60.0
29.35
33.63
24.95
46.0
55.0
60.0
55.0
60.0
27.3
32.05
65.0
65.0
65.0
36.67
65.0
65.0
60.0
46.0
47.99
46.0
65.0
60.0
22.09
65.0
31.02
68.0
26.19
60.0
21.99
50.0
15.0
35.99
55.0
60.0
46.0
40.48
48.0
61.74
33.63
50.0
29.35
39.99
46.0
65.0
48.0
46.0
36.0
39.96
29.71
50.0
65.0
27.0
50.0
28.5
46.0
19.12
50.0
46.0
50.0
39.0
37.52
36.0
60.0
44.0
65.0
38.0
17.92
65.0
50.0
46.0
38.0
41.4
29.95
39.0
60.0
60.0
46.0
44.0
33.0
46.0
50.0
46.0
49.98
54.5
46.0
46.0
65.0
29.95
46.0
40.48
65.0
29.35
65.0
27.0
29.99
26.72
68.0
20.32
55.0
64.49
40.48
19.99
21.89
65.0
14.99
50.0
65.0
39.4
50.0
65.0
39.0
47.0
65.0
15.0
65.0
36.0
60.0
48.0
60.0
68.0
48.0
27.0
14.73
31.08
18.0
60.0
65.0
39.99
40.0
33.63
50.0
65.0
33.63
14.99
60.0
21.89
59.99
46.0
47.0
70.4
44.0
60.0
12.0
46.0
65.0
24.49
44.0
65.0
19.99
60.0
65.0
53.99
69.96
46.0
31.89
68.0
34.83
65.0
50.0
46.0
59.99
50.0
38.0
44.88
41.4
38.34
27.0
46.0
60.0
33.63
31.11
50.4
27.0
60.0
21.99
48.0
64.31
46.0
58.99
38.0
24.05
18.0
50.0
68.0
24.95
65.0
48.0
60.0
65.0
15.0
46.0
46.0
30.99
39.93
25.99
29.99
36.0
60.0
30.43
47.0
46.0
39.95
65.0
33.0
64.9
11.99
34.5
44.0
38.0
15.0
44.99
32.0
50.0
60.0
60.0
14.99
29.97
27.0
33.99
50.0
14.99
28.0
31.76
30.0
24.99
9.03
19.99
24.75
30.0
30.0
17.6
15.99
14.99
39.0
30.65
65.0
41.4
60.0
60.0
50.0
55.0
54.77
28.84
62.0
15.41
49.67
9.1
48.55
34.93
50.0
50.0
60.0
68.0
21.89
31.42
55.0
42.0
60.0
57.99
55.0
30.01
30.0
60.0
48.0
31.47
27.0
55.0
42.42
44.95
15.0
45.0
38.0
65.0
65.0
60.0
65.0
24.24
44.95
25.99
55.0
54.97
36.0
33.0
46.0
60.0
59.49
36.0
39.95
60.0
55.0
60.0
60.0
50.0
26.96
32.05
31.54
14.99
22.0
18.0
33.63
65.0
46.0
50.0
65.0
44.0
34.0
48.0
46.0
65.0
46.0
22.09
50.0
26.99
21.99
26.53
44.0
46.0
65.0
65.0
27.0
65.0
68.0
65.0
65.0
60.0
60.0
14.99
48.0
46.0
65.0
48.0
60.0
29.69
50.0
48.0
50.0
38.0
33.0
50.0
14.35
50.0
22.49
44.0
48.0
45.0
38.04
55.0
46.0
49.67
65.0
12.0
55.0
50.0
46.0
35.99
46.0
36.0
24.95
38.95
42.0
44.0
48.0
12.0
50.4
49.95
48.0
55.0
50.0
21.89
60.0
65.0
60.0
44.99
44.0
48.0
60.0
20.99
48.0
7.97
38.0
65.0
65.0
36.0
39.0
12.0
9.95
36.0
36.0
14.95
39.99
6.5
18.92
33.88
17.18
10.0
39.99
18.67
36.0
33.0
21.99
20.99
27.0
7.97
25.24
30.0
10.0
24.37
9.49
19.49
33.0
12.0
22.99
24.97
17.48
10.4
17.99
39.0
14.65
33.0
22.0
20.0
39.99
37.4
33.0
30.0
33.63
60.0
50.0
65.0
65.0
50.0
46.0
48.0
50.0
65.0
33.0
50.0
34.0
65.0
16.5
44.99
14.99
60.0
46.0
61.97
38.0
50.0
46.0
60.0
44.0
54.97
49.85
48.5
38.0
15.0
60.0
55.0
59.49
50.0
60.0
44.45
39.99
50.0
30.0
29.35
48.0
27.0
36.28
49.99
33.0
46.0
38.0
46.0
50.0
20.99
55.0
46.0
38.0
29.95
40.48
30.0
46.0
41.4
33.0
65.0
39.0
65.0
60.0
38.0
50.0
36.99
23.14
44.99
46.0
60.0
32.66
38.0
14.5
50.0
48.0
48.0
34.95
33.63
60.0
65.0
44.0
60.0
25.99
34.0
27.0
38.0
55.0
49.49
55.0
35.58
16.51
59.98
48.0
47.0
65.0
30.99
60.0
60.0
65.0
60.0
35.99
51.52
47.0
39.99
60.0
47.0
50.0
65.0
65.0
54.5
60.0
18.0
36.0
60.0
68.0
65.0
48.0
26.99
12.99
26.32
29.99
50.0
39.99
55.0
50.0
55.0
55.0
65.0
46.0
38.0
65.0
38.0
36.0
24.95
46.0
20.0
60.0
48.0
65.0
12.0
17.2
50.0
24.95
65.0
65.0
65.0
44.95
22.0
35.99
44.45
33.0
33.63
47.5
68.0
65.0
65.0
60.0
65.0
68.0
60.0
60.0
27.0
60.0
55.0
36.48
10.0
50.0
22.0
36.28
33.63
65.0
65.0
36.27
49.99
48.0
34.93
46.0
12.0
60.0
33.0
22.76
38.0
60.0
60.0
65.0
40.0
21.99
65.0
50.0
26.7
45.0
33.63
46.0
28.5
46.88
38.0
68.0
29.35
38.0
50.0
65.0
41.4
9.1
48.0
46.0
49.86
65.0
20.99
17.46
14.83
48.0
55.99
38.0
39.6
41.4
39.6
60.0
38.0
50.4
17.99
29.99
12.0
26.07
41.4
60.0
50.0
65.0
45.0
39.0
39.95
48.0
60.0
66.23
60.0
59.5
44.0
60.0
44.0
65.0
25.99
50.0
46.0
65.0
38.0
57.99
68.0
46.0
30.0
33.63
65.0
54.99
50.0
45.99
27.0
60.0
60.0
30.55
60.0
55.0
65.0
46.0
50.0
14.79
60.0
62.41
50.0
60.0
39.95
38.0
60.0
64.96
45.0
46.0
60.0
60.0
60.0
65.0
68.0
25.24
50.0
25.2
50.0
33.63
33.0
15.6
55.0
44.99
19.99
38.9
50.0
39.0
65.0
34.98
50.0
21.99
46.0
27.0
48.0
60.0
65.0
65.0
44.0
68.0
48.0
54.5
30.99
25.39
48.75
29.99
48.0
68.0
30.0
48.0
58.0
35.0
33.63
27.0
54.77
49.99
33.63
21.99
44.99
19.8
65.0
44.0
60.0
65.0
60.0
55.0
20.32
50.0
46.0
27.03
48.0
48.0
65.0
50.0
64.9
44.45
46.0
40.09
30.99
46.0
39.99
36.35
65.0
46.0
39.95
65.0
65.0
38.0
50.0
65.0
50.0
62.0
23.73
39.0
48.0
50.0
60.0
38.9
48.0
50.0
65.0
9.99
68.0
67.93
31.54
38.0
44.66
38.0
26.53
42.0
40.48
33.09
21.89
28.79
16.55
41.4
39.0
41.4
55.0
18.0
60.0
36.0
31.94
65.0
33.0
46.0
65.0
29.98
60.0
30.99
45.75
68.0
41.4
65.0
46.0
65.0
39.0
50.0
60.0
46.0
50.0
65.0
32.05
60.0
22.09
30.0
44.0
29.35
60.0
39.6
44.95
29.35
34.2
38.0
14.99
50.0
44.93
65.0
24.75
65.0
48.0
65.0
25.99
6.5
60.0
22.29
65.0
43.34
46.0
41.4
30.99
21.89
59.98
65.0
60.0
39.0
33.63
38.0
60.0
41.4
38.0
37.95
26.53
25.99
56.5
55.0
52.5
18.91
22.99
65.0
54.77
33.63
68.0
39.6
44.0
17.2
50.0
46.0
65.0
60.0
29.35
46.0
64.9
29.35
45.99
36.0
41.4
55.0
68.0
60.0
68.0
46.0
42.98
33.63
44.95
50.0
65.0
30.0
60.0
65.0
60.0
48.0
68.0
60.0
38.0
46.0
27.0
60.0
60.0
60.0
65.0
41.4
25.99
29.35
41.06
22.0
34.2
15.91
62.99
18.0
48.0
60.0
48.0
60.0
65.0
38.0
60.0
59.99
21.99
55.0
46.0
65.0
60.22
31.69
20.99
27.0
50.4
60.0
55.0
33.0
55.0
50.4
65.0
65.0
34.93
60.0
50.0
28.79
34.93
38.0
68.0
60.0
39.99
29.99
24.5
65.0
50.0
60.0
38.0
60.0
60.0
50.0
60.0
27.0
65.0
36.0
46.0
50.0
25.99
20.99
39.0
34.5
50.0
50.0
40.48
39.75
13.0
50.0
35.0
65.0
30.95
22.99
56.0
46.0
60.0
41.4
33.63
48.0
41.86
60.0
26.95
20.14
68.0
38.0
39.6
65.0
50.0
42.0
46.0
39.95
35.33
33.63
28.5
27.0
48.0
55.0
44.0
50.0
38.0
50.0
25.99
38.0
65.0
68.0
46.0
39.0
65.0
33.88
42.35
22.0
65.0
65.0
21.99
60.0
28.5
46.0
27.0
55.0
46.0
65.0
21.99
46.0
65.0
44.99
17.99
49.22
46.0
65.0
46.0
50.0
27.0
60.0
40.48
65.0
65.0
33.63
65.0
27.96
36.19
33.63
38.0
65.0
50.0
47.0
60.0
65.0
65.0
65.0
60.0
36.0
41.06
40.48
60.0
38.0
33.63
24.99
21.89
46.0
65.0
65.0
60.0
60.0
65.0
60.0
39.99
29.95
65.0
32.96
55.0
65.0
50.0
44.99
20.99
18.0
48.0
18.0
65.0
65.0
50.0
64.98
33.0
21.79
55.0
38.0
33.63
60.0
65.0
58.88
65.0
55.0
30.0
60.0
65.0
12.0
39.94
60.0
60.0
50.0
55.0
50.0
36.0
49.99
60.6
59.98
33.0
34.0
65.0
60.0
38.74
27.05
72.0
65.0
24.95
48.0
63.02
46.0
30.65
50.0
34.0
48.0
48.0
38.0
44.0
27.0
65.0
38.0
43.0
68.0
40.48
48.0
39.0
53.99
24.68
50.0
38.0
24.95
50.0
33.0
65.0
47.5
48.0
55.0
22.99
60.0
8.99
52.0
44.0
60.0
65.0
36.99
65.0
48.0
50.0
41.0
33.0
40.65
59.37
38.0
38.0
46.0
47.44
29.98
49.97
16.99
38.0
60.0
36.0
30.0
60.0
44.0
21.89
41.4
50.0
58.55
65.0
50.0
55.0
27.0
33.0
60.0
65.0
21.72
29.66
60.0
44.5
44.0
35.82
22.0
28.5
65.0
47.0
46.0
56.0
48.0
24.42
45.95
33.63
68.0
31.54
16.44
65.0
65.0
27.0
45.0
56.0
65.0
46.0
60.0
60.0
50.0
48.0
55.0
44.95
50.0
68.0
48.0
65.0
39.6
65.0
50.0
32.05
55.0
38.0
10.0
36.0
48.0
50.0
48.4
65.0
46.0
50.0
48.0
48.0
51.52
38.0
50.0
38.0
60.0
39.95
25.99
49.43
65.0
60.0
21.89
38.0
65.0
65.0
50.0
46.0
60.0
33.63
60.0
60.0
65.0
64.9
34.28
25.14
29.95
59.5
36.28
14.0
46.0
65.0
33.0
50.0
16.47
50.0
38.0
31.54
60.0
50.0
